ID;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
34721;25;student;single;high.school;no;yes;no;cellular;may;thu;3;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;yes
39226;34;admin.;single;university.degree;no;no;yes;cellular;mar;tue;2;3;1;success;-1.8;93.369;-34.8;0.652;5008.7;yes
21991;29;admin.;married;university.degree;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;yes
34407;31;blue-collar;married;basic.6y;unknown;no;no;cellular;may;thu;1;6;1;success;-1.8;92.893;-46.2;1.266;5099.1;yes
30360;58;retired;married;basic.4y;no;no;no;cellular;apr;thu;1;999;1;failure;-1.8;93.075;-47.1;1.365;5099.1;yes
38414;32;admin.;married;university.degree;no;yes;no;cellular;oct;wed;2;6;1;success;-3.4;92.431;-26.9;0.735;5017.5;yes
35656;41;blue-collar;married;basic.9y;no;yes;yes;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.244;5099.1;no
39078;31;admin.;married;professional.course;no;no;yes;cellular;dec;mon;2;999;1;failure;-3;92.713;-33;0.709;5023.5;yes
30180;41;management;married;basic.6y;no;no;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
41181;37;admin.;married;university.degree;no;yes;no;cellular;nov;fri;1;999;0;nonexistent;-1.1;94.767;-50.8;1.028;4963.6;yes
31414;37;admin.;single;university.degree;no;no;no;cellular;may;wed;4;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
4739;40;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
20913;40;self-employed;married;university.degree;no;yes;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
40544;33;blue-collar;married;professional.course;no;yes;no;cellular;aug;tue;4;999;0;nonexistent;-1.7;94.027;-38.3;0.886;4991.6;yes
4737;30;admin.;single;university.degree;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;yes
8607;33;unemployed;married;basic.9y;no;no;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
30060;50;admin.;married;university.degree;no;yes;yes;telephone;apr;thu;3;999;0;nonexistent;-1.8;93.075;-47.1;1.406;5099.1;yes
23779;34;technician;divorced;professional.course;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
40089;33;blue-collar;married;basic.9y;no;no;yes;telephone;jul;mon;1;999;0;nonexistent;-1.7;94.215;-40.3;0.827;4991.6;no
41156;41;technician;married;professional.course;no;yes;no;cellular;nov;mon;2;999;0;nonexistent;-1.1;94.767;-50.8;1.039;4963.6;yes
18052;55;entrepreneur;single;unknown;unknown;no;no;telephone;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
30301;48;technician;married;professional.course;no;yes;yes;cellular;apr;thu;1;999;1;failure;-1.8;93.075;-47.1;1.365;5099.1;yes
37056;20;student;single;high.school;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;-2.9;92.469;-33.6;1.029;5076.2;yes
7819;28;services;married;high.school;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;yes
5550;33;blue-collar;single;basic.9y;unknown;no;yes;telephone;may;mon;11;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;yes
36628;38;technician;single;professional.course;no;no;no;cellular;jun;thu;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;no
8383;38;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
2262;43;technician;single;professional.course;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
21651;45;technician;married;high.school;no;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
19778;46;entrepreneur;married;basic.9y;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
9757;51;services;single;high.school;unknown;no;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
37660;32;services;married;high.school;no;no;no;cellular;aug;tue;1;999;0;nonexistent;-2.9;92.201;-31.4;0.859;5076.2;no
34224;27;admin.;single;high.school;no;yes;yes;cellular;may;wed;3;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;no
39508;71;retired;married;basic.4y;no;no;no;telephone;apr;mon;8;999;0;nonexistent;-1.8;93.749;-34.6;0.645;5008.7;no
18260;43;admin.;divorced;high.school;no;no;no;cellular;jul;wed;4;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
25371;34;self-employed;single;high.school;no;yes;no;cellular;nov;tue;4;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
39827;34;technician;married;high.school;no;yes;no;cellular;jun;wed;1;3;4;success;-1.7;94.055;-39.8;0.715;4991.6;yes
40043;46;admin.;married;high.school;no;yes;no;cellular;jul;tue;3;999;2;failure;-1.7;94.215;-40.3;0.797;4991.6;yes
18906;46;technician;single;professional.course;unknown;no;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
37745;54;admin.;married;university.degree;no;yes;yes;cellular;aug;fri;1;999;1;failure;-2.9;92.201;-31.4;0.849;5076.2;yes
16204;28;admin.;married;high.school;no;unknown;unknown;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
12493;30;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
39262;62;technician;married;unknown;no;no;no;cellular;mar;mon;2;3;2;success;-1.8;93.369;-34.8;0.646;5008.7;yes
19717;30;technician;single;professional.course;no;yes;no;cellular;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;yes
4815;37;management;married;university.degree;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
30910;28;blue-collar;single;university.degree;no;no;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;no
29420;35;technician;married;university.degree;no;no;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
36480;31;admin.;single;high.school;no;no;no;cellular;jun;wed;3;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;no
25341;57;retired;married;high.school;no;no;no;cellular;nov;tue;2;999;1;failure;-0.1;93.2;-42;4.153;5195.8;no
3435;44;technician;married;professional.course;unknown;no;no;telephone;may;thu;5;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
12511;43;entrepreneur;married;basic.9y;unknown;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
35662;37;admin.;divorced;university.degree;unknown;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
20664;57;admin.;married;university.degree;unknown;no;no;cellular;aug;wed;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
16714;34;management;married;university.degree;no;no;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
36617;53;housemaid;married;high.school;no;no;yes;cellular;jun;thu;1;999;2;failure;-2.9;92.963;-40.8;1.26;5076.2;yes
20225;29;technician;married;university.degree;unknown;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
15818;31;blue-collar;single;basic.4y;unknown;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
5805;31;admin.;single;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
30001;53;admin.;married;university.degree;no;yes;no;cellular;apr;tue;2;6;1;success;-1.8;93.075;-47.1;1.405;5099.1;yes
41058;65;retired;married;basic.4y;no;yes;no;cellular;oct;wed;1;3;3;success;-1.1;94.601;-49.5;1.043;4963.6;yes
40053;55;admin.;married;high.school;no;no;no;telephone;jul;wed;1;9;1;success;-1.7;94.215;-40.3;0.802;4991.6;yes
9321;42;blue-collar;married;basic.9y;no;no;yes;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
18485;24;admin.;single;high.school;no;yes;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;yes
30186;39;technician;married;basic.9y;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
27127;40;management;married;university.degree;no;no;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
20569;33;technician;married;university.degree;no;yes;no;cellular;aug;tue;3;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;yes
40492;42;blue-collar;married;basic.9y;no;yes;no;cellular;aug;fri;1;6;1;success;-1.7;94.027;-38.3;0.898;4991.6;yes
30329;55;admin.;divorced;university.degree;no;no;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
27843;34;technician;married;professional.course;no;yes;yes;telephone;mar;mon;1;999;0;nonexistent;-1.8;92.843;-50;1.629;5099.1;no
681;45;housemaid;married;professional.course;unknown;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;yes
22257;45;housemaid;married;basic.4y;no;no;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
37414;32;technician;single;professional.course;no;no;no;cellular;aug;wed;2;999;1;failure;-2.9;92.201;-31.4;0.879;5076.2;yes
3972;35;blue-collar;married;basic.6y;no;yes;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
9186;35;admin.;single;university.degree;no;yes;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
7877;41;self-employed;married;basic.4y;no;no;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
36360;41;entrepreneur;married;high.school;no;yes;no;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;yes
12806;39;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
38282;28;technician;single;high.school;no;no;no;cellular;oct;wed;1;999;1;failure;-3.4;92.431;-26.9;0.742;5017.5;yes
1397;35;blue-collar;married;basic.6y;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
25242;46;technician;married;professional.course;no;yes;no;cellular;nov;tue;2;999;1;failure;-0.1;93.2;-42;4.153;5195.8;no
9956;33;entrepreneur;married;high.school;no;yes;no;telephone;jun;wed;8;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
19372;37;admin.;married;university.degree;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;yes
29179;39;admin.;married;university.degree;no;unknown;unknown;cellular;apr;fri;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no
38450;24;student;single;unknown;no;yes;no;cellular;oct;fri;1;999;0;nonexistent;-3.4;92.431;-26.9;0.73;5017.5;yes
18580;36;admin.;married;high.school;no;yes;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
35833;81;retired;divorced;unknown;unknown;yes;yes;cellular;may;fri;1;999;0;nonexistent;-1.8;92.893;-46.2;1.259;5099.1;yes
14755;24;blue-collar;married;basic.9y;unknown;no;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;yes
5529;44;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
11006;29;blue-collar;married;unknown;unknown;no;no;telephone;jun;wed;2;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
2684;51;admin.;married;basic.4y;unknown;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;yes
15986;31;blue-collar;single;high.school;no;no;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
2640;23;blue-collar;married;professional.course;no;yes;no;telephone;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
19284;51;technician;married;professional.course;no;no;no;cellular;aug;wed;9;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
17497;44;services;divorced;high.school;no;yes;yes;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
40347;64;retired;married;professional.course;no;no;no;cellular;aug;tue;1;999;0;nonexistent;-1.7;94.027;-38.3;0.899;4991.6;yes
14067;29;blue-collar;single;basic.9y;no;no;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
20213;45;admin.;married;university.degree;no;no;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
30349;18;student;single;basic.4y;no;yes;yes;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;no
38350;28;management;single;university.degree;no;no;no;cellular;oct;fri;1;999;1;failure;-3.4;92.431;-26.9;0.739;5017.5;yes
35975;42;technician;married;professional.course;no;no;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.264;5099.1;no
31436;46;services;married;high.school;unknown;no;no;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;yes
17616;46;management;married;basic.9y;unknown;no;no;cellular;jul;mon;7;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
39953;37;unemployed;married;university.degree;unknown;yes;no;cellular;jun;mon;3;3;2;success;-1.7;94.055;-39.8;0.754;4991.6;yes
13474;32;admin.;divorced;university.degree;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
36499;34;technician;married;professional.course;no;yes;no;cellular;jun;wed;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
12596;50;entrepreneur;married;university.degree;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
31648;32;admin.;single;professional.course;no;yes;yes;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;yes
7689;27;admin.;married;basic.9y;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;no
24800;36;self-employed;single;basic.9y;no;no;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42;4.153;5195.8;no
7719;43;blue-collar;married;basic.4y;unknown;no;no;telephone;may;fri;12;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;yes
28418;30;self-employed;single;university.degree;no;no;no;cellular;apr;thu;3;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;yes
1186;38;self-employed;single;university.degree;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
38782;34;admin.;single;university.degree;no;no;no;cellular;nov;thu;1;6;1;success;-3.4;92.649;-30.1;0.714;5017.5;yes
28520;26;unemployed;single;university.degree;no;yes;no;telephone;apr;tue;3;999;0;nonexistent;-1.8;93.075;-47.1;1.423;5099.1;yes
29971;31;technician;single;university.degree;no;no;yes;cellular;apr;tue;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
33118;30;services;single;basic.6y;no;yes;no;cellular;may;tue;6;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
30448;35;services;married;basic.6y;no;no;no;cellular;may;mon;2;3;2;success;-1.8;92.893;-46.2;1.354;5099.1;yes
9133;31;admin.;single;university.degree;no;no;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
39658;41;unemployed;married;basic.9y;no;yes;no;cellular;may;thu;1;6;4;success;-1.8;93.876;-40;0.683;5008.7;yes
9699;48;admin.;married;high.school;unknown;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
27658;50;admin.;divorced;university.degree;no;yes;no;cellular;nov;fri;3;1;2;success;-0.1;93.2;-42;4.021;5195.8;no
17821;56;technician;married;professional.course;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
2874;28;entrepreneur;married;basic.4y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
3402;46;blue-collar;married;basic.4y;unknown;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
32347;32;admin.;married;university.degree;no;no;no;cellular;may;fri;2;999;1;failure;-1.8;92.893;-46.2;1.313;5099.1;no
22338;49;blue-collar;married;basic.9y;unknown;yes;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;yes
37433;56;admin.;married;basic.9y;no;no;no;cellular;aug;wed;2;4;1;success;-2.9;92.201;-31.4;0.879;5076.2;yes
18977;30;admin.;single;university.degree;no;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
36708;20;student;single;high.school;no;yes;no;cellular;jun;fri;2;999;0;nonexistent;-2.9;92.963;-40.8;1.268;5076.2;yes
40940;49;admin.;married;high.school;unknown;no;no;cellular;oct;wed;1;6;3;success;-1.1;94.601;-49.5;0.985;4963.6;yes
39389;56;admin.;single;university.degree;no;no;no;cellular;mar;wed;1;5;1;success;-1.8;93.369;-34.8;0.634;5008.7;yes
16028;33;services;married;high.school;no;yes;no;cellular;jul;tue;5;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
40988;44;technician;married;high.school;no;yes;yes;cellular;oct;mon;2;999;1;failure;-1.1;94.601;-49.5;1;4963.6;no
15298;28;blue-collar;married;basic.9y;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
40943;35;admin.;married;university.degree;no;no;no;cellular;oct;wed;1;3;2;success;-1.1;94.601;-49.5;0.985;4963.6;yes
1172;53;blue-collar;married;high.school;unknown;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
34006;40;technician;married;basic.6y;no;yes;no;cellular;may;wed;5;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1;no
20686;32;technician;married;professional.course;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
18103;40;unemployed;divorced;university.degree;no;yes;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
2761;40;housemaid;divorced;basic.6y;unknown;yes;no;telephone;may;wed;5;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
30437;59;housemaid;married;professional.course;no;no;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;yes
41006;37;housemaid;married;university.degree;no;no;no;cellular;oct;thu;1;6;2;success;-1.1;94.601;-49.5;1.025;4963.6;yes
40240;42;unknown;single;university.degree;no;no;no;cellular;jul;fri;6;999;0;nonexistent;-1.7;94.215;-40.3;0.885;4991.6;yes
29668;71;retired;married;university.degree;no;no;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
35754;32;services;married;high.school;unknown;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;yes
34465;39;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;3;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;yes
34541;29;services;single;high.school;no;no;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;no
37394;49;admin.;married;high.school;no;yes;no;cellular;aug;wed;2;15;1;success;-2.9;92.201;-31.4;0.879;5076.2;yes
14209;28;admin.;single;university.degree;no;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
28632;30;admin.;married;high.school;unknown;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;yes
23470;55;admin.;married;high.school;no;yes;yes;cellular;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
35542;35;blue-collar;married;professional.course;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
15479;43;blue-collar;married;basic.4y;unknown;yes;no;cellular;jul;fri;6;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
24056;36;self-employed;single;university.degree;no;yes;no;telephone;oct;thu;1;999;0;nonexistent;-0.1;93.798;-40.4;4.794;5195.8;yes
34915;43;entrepreneur;married;professional.course;no;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;yes
29226;47;admin.;married;university.degree;unknown;yes;yes;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
19121;41;admin.;married;university.degree;no;no;no;cellular;aug;tue;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;yes
2238;36;blue-collar;single;basic.4y;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
37855;62;retired;married;professional.course;no;yes;yes;cellular;aug;fri;2;999;1;failure;-2.9;92.201;-31.4;0.825;5076.2;yes
39549;37;technician;married;professional.course;no;no;no;cellular;apr;thu;1;18;1;success;-1.8;93.749;-34.6;0.659;5008.7;yes
40404;41;entrepreneur;married;university.degree;no;yes;no;cellular;aug;thu;1;999;0;nonexistent;-1.7;94.027;-38.3;0.904;4991.6;yes
38493;29;services;married;high.school;no;no;no;cellular;oct;tue;1;999;1;failure;-3.4;92.431;-26.9;0.728;5017.5;yes
10684;28;student;single;high.school;unknown;no;no;telephone;jun;tue;9;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
17076;46;admin.;married;professional.course;no;no;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
34410;52;blue-collar;unknown;basic.4y;no;no;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;yes
17947;38;management;divorced;university.degree;no;yes;no;cellular;jul;tue;9;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
7814;60;management;married;university.degree;no;no;no;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;yes
25883;29;management;married;basic.9y;no;no;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
